career_name,esco_occupation_uri,esco_occupation_title,source_domain,relation_type,concept_type,external_skill_id,external_skill_name,source_skill_label,source_skill_type,source_skill_type_origin,reuse_level,description,modified_date,relationship_eligible
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,develop creative ideas,develop creative ideas,skill/competence,relationship,cross-sector,Developing new artistic concepts and creative ideas.,2024-02-09T17:29:11.47Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363,interact with users to gather requirements,interact with users to gather requirements,skill/competence,relationship,sector-specific,Communicate with users to identify their requirements and collect them. Define all relevant user requirements and document them in an understandable and logical way for further analysis and specification.,2025-06-25T08:45:06.159Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/be64bb4c-84ac-4c83-8cc7-fc8593e15136,test system accessibility for users with special needs,test system accessibility for users with special needs,skill/competence,relationship,sector-specific,Examine whether software interface complies with standards and regulations so that the system can be used by people with special needs.,2025-06-25T12:15:04.406Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/c1f29568-f2bb-49d2-b6c2-28748bd1629b,manage online content,manage online content,skill/competence,relationship,sector-specific,"Ensure the website content is up to date, organised, attractive and meets the target audience needs, the requirements of the company and international standards by checking the links, setting the publishing time framework and order.",2024-02-09T17:29:13.7Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,define technical requirements,skill/competence,relationship,cross-sector,"Specify technical properties of goods, materials, methods, processes, services, systems, software and functionalities by identifying and responding to the particular needs that are to be satisfied according to customer requirements.",2024-01-22T12:28:26.281Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,build business relationships,skill/competence,relationship,cross-sector,"Establish a positive, long-term relationship between organisations and interested third parties such as suppliers, distributors, shareholders and other stakeholders in order to inform them of the organisation and its objectives.",2024-02-09T17:29:09.851Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96,design graphics,design graphics,skill/competence,relationship,cross-sector,Apply a variety of visual techniques in order to design graphic material. Combine graphical elements to communicate concepts and ideas.,2025-06-25T12:15:04.406Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f,create website wireframe,create website wireframe,skill/competence,relationship,sector-specific,"Develop an image or set of images that display the functional elements of a website or page, typically used for planning a website's functionality and structure.",2025-06-25T12:15:04.406Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,draw design sketches,skill/competence,relationship,cross-sector,Create rough pictures to assist in creating and communicating design concepts.,2025-06-25T12:15:04.406Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,design user interface,skill/competence,relationship,sector-specific,"Create software or device components which enable interaction between humans and systems or machines, using appropriate techniques, languages and tools so as to streamline interaction while using the system or machine.",2025-06-25T12:15:04.406Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,Haskell,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Haskell.",2023-11-30T16:13:21.77Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,incremental development,incremental development,knowledge,relationship,sector-specific,The incremental development model is a methodology to design software systems and applications.,2023-11-30T16:04:23.487Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,Erlang,Erlang,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Erlang.",2025-06-25T08:20:05.218Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS language,SAS language,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in SAS language.",2025-06-25T08:20:05.218Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,Agile project management,Agile project management,knowledge,relationship,sector-specific,"The agile project management approach is a methodology for planning, managing and overseeing of ICT resources in order to meet specific goals and using project management ICT tools.",2025-04-16T09:45:22.199Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),Ruby (computer programming),knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Ruby.",2024-02-09T17:29:15.968Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,Common Lisp,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Common Lisp.",2025-06-25T08:20:05.218Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,Lisp,Lisp,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Lisp.",2025-06-25T08:20:05.218Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,Visual Basic,knowledge,relationship,sector-specific,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Visual Basic.",2025-04-16T09:55:37.546Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,Adobe Photoshop,Adobe Photoshop,knowledge,relationship,sector-specific,The computer program Adobe Photoshop is a graphical ICT tool which enables digital editing and composition of graphics to generate both 2D raster or 2D vector graphics. It is developed by the software company Adobe.,2023-06-08T15:19:09.883Z,true
UI / UX Designer,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,user interface designer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419,screen reader,screen reader,knowledge,relationship,cross-sector,"Software program which converts screen elements such as text, images, or buttons, displayed in the computer into Braille or speech. Assistive technology used by visually impaired or blind people to interpret what appears on the computer screen through braille output, audio icons or speech synthesisers.",2023-10-26T10:18:14.199Z,true
